runtime,profile,controller,seed,training_seed,session_id,steps,reward_total,reward_per_step,spatial_fidelity_mean,hotspot_recall_mean,service_duty_mean_percent,violation_events,cpu_events,memory_events,coverage_events,sample_events,freshness_events,cpu_p95,cpu_max,memory_p95,memory_max,bandwidth_p95_mbps
thread,short-burst,best_fixed,111,11,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s111,64,30.230482393341983,0.4723512873959685,0.9721430871128195,0.9706765167698478,23.161524389155964,78,14,0,64,0,0,100.0,100.0,33.235,44.4,0.17365431723640584
thread,short-burst,best_fixed,222,22,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s222,64,30.333223905935956,0.4739566235302493,0.9721430871128195,0.9706765167698478,23.04221158305174,78,14,0,64,0,0,100.0,100.0,33.324999999999996,44.4,0.17314249146613603
thread,short-burst,best_fixed,333,33,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s333,64,30.229792480785854,0.47234050751227896,0.9721430871128195,0.9706765167698478,23.10530473315527,79,15,0,64,0,0,100.0,100.0,33.145,44.4,0.17410586738524989
thread,short-burst,best_fixed,444,44,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s444,64,30.32315397490312,0.47379928085786127,0.9721430871128195,0.9706765167698478,22.340719813392273,78,14,0,64,0,0,100.0,100.0,33.279999999999994,44.4,0.1724911600915791
thread,short-burst,best_fixed,555,55,argos_mdpv5_thread_generalization_evaluate_short-burst_best_fixed_s555,64,30.125507524882078,0.47071105507628247,0.9721430871128195,0.9706765167698478,23.165026392255506,77,13,0,64,0,0,100.0,100.0,33.1,44.4,0.17314761112173446
thread,short-burst,qlearning,111,11,argos_mdpv5_thread_generalization_evaluate_short-burst_qlearning_s111,64,0.2439152830279508,0.003811176297311731,0.9431971720915273,0.9354770482563292,8.144011221334877,12,0,0,12,0,0,50.5,60.8,30.3,30.3,0.1694435597306345
thread,short-burst,qlearning,222,22,argos_mdpv5_thread_generalization_evaluate_short-burst_qlearning_s222,64,2.9873739817820644,0.046677718465344756,0.9506278125101736,0.9419140673388637,22.27767996462845,86,22,0,64,0,0,100.0,100.0,42.94999999999999,44.4,0.1737480937604748
thread,short-burst,qlearning,333,33,argos_mdpv5_thread_generalization_evaluate_short-burst_qlearning_s333,64,4.657852721850654,0.07277894877891647,0.945489125033346,0.9390285447869702,10.226025857020137,86,22,0,64,0,0,100.0,100.0,43.44999999999999,44.4,0.17368101426757623
thread,short-burst,qlearning,444,44,argos_mdpv5_thread_generalization_evaluate_short-burst_qlearning_s444,64,14.960809315380247,0.23376264555281637,0.9667069345806053,0.9654104162207069,21.170690662579982,88,24,0,64,0,0,100.0,100.0,44.0,44.4,0.1734036787684524
thread,short-burst,qlearning,555,55,argos_mdpv5_thread_generalization_evaluate_short-burst_qlearning_s555,64,9.023419510905702,0.1409909298579016,0.9509417423243578,0.9449009633509957,15.358201761094353,89,25,0,64,0,0,100.0,100.0,43.28499999999999,44.4,0.1765611451901444
thread,short-burst,dqn,111,11,argos_mdpv5_thread_generalization_evaluate_short-burst_dqn_s111,64,20.5277273209243,0.3207457393894422,0.9651996485898466,0.9627980111285095,26.858171987785862,87,23,0,64,0,0,100.0,100.0,44.0,44.4,0.17315004007020668
thread,short-burst,dqn,222,22,argos_mdpv5_thread_generalization_evaluate_short-burst_dqn_s222,64,19.953301384379362,0.31177033413092753,0.963541467342051,0.9614316761764558,26.613740353357226,92,28,0,64,0,0,100.0,100.0,42.83999999999998,44.4,0.1744996810926651
thread,short-burst,dqn,333,33,argos_mdpv5_thread_generalization_evaluate_short-burst_dqn_s333,64,21.107336766285147,0.32980213697320543,0.9655092208476403,0.9619575095560629,27.250420563345322,87,23,0,64,0,0,100.0,100.0,43.835,44.4,0.17542430489974292
thread,short-burst,dqn,444,44,argos_mdpv5_thread_generalization_evaluate_short-burst_dqn_s444,64,28.39799479425116,0.4437186686601744,0.9667790069855844,0.9605376148902587,22.791806945094358,79,15,0,64,0,0,100.0,100.0,33.279999999999994,44.4,0.1741427943493559
thread,short-burst,dqn,555,55,argos_mdpv5_thread_generalization_evaluate_short-burst_dqn_s555,64,20.920367844975257,0.3268807475777384,0.9723079611625557,0.9725928586555408,25.96529874761989,79,15,0,64,0,0,100.0,100.0,33.19,44.4,0.17267172045266502
thread,short-burst,ppo,111,11,argos_mdpv5_thread_generalization_evaluate_short-burst_ppo_s111,64,18.418160532714204,0.28778375832365943,0.9719260990813172,0.9738379557358721,9.775727373970982,95,31,0,64,0,0,100.0,100.0,43.9,44.4,0.17549156634688087
thread,short-burst,ppo,222,22,argos_mdpv5_thread_generalization_evaluate_short-burst_ppo_s222,64,14.433127973761923,0.22551762459003005,0.9723509673106006,0.9726422194226899,8.106681109281128,94,30,0,64,0,0,100.0,100.0,44.0,44.4,0.17600584530311217
thread,short-burst,ppo,333,33,argos_mdpv5_thread_generalization_evaluate_short-burst_ppo_s333,64,14.672620849539713,0.22925970077405802,0.9351031434567211,0.9224448746360933,9.159467953108086,78,14,0,64,0,0,98.89999999999998,100.0,33.1,44.4,0.17258229781660764
thread,short-burst,ppo,444,44,argos_mdpv5_thread_generalization_evaluate_short-burst_ppo_s444,64,11.571095061088325,0.18079836032950508,0.9351031434567211,0.9224448746360933,9.11333898330549,77,13,0,64,0,0,98.89999999999998,100.0,33.0,44.3,0.17281459502188917
thread,short-burst,ppo,555,55,argos_mdpv5_thread_generalization_evaluate_short-burst_ppo_s555,64,15.269736127819753,0.23858962699718364,0.9725653489342562,0.9734850730708869,8.133181319658375,95,31,0,64,0,0,100.0,100.0,44.0,44.4,0.17475271520015356
thread,aggressive-incident,static,111,11,argos_mdpv5_thread_primary_evaluate_aggressive-incident_static_s111,64,9.00671633292303,0.14072994270192235,0.9652371220620928,0.9606390752887978,14.44373410485139,13,13,0,0,0,0,98.89999999999998,100.0,32.559999999999995,43.5,0.17434935118741682
thread,aggressive-incident,static,222,22,argos_mdpv5_thread_primary_evaluate_aggressive-incident_static_s222,64,8.9886102847912,0.1404470356998625,0.9652371220620928,0.9606390752887978,14.435494185755488,13,13,0,0,0,0,99.44999999999999,100.0,32.73999999999999,43.5,0.17308429117085752
thread,aggressive-incident,static,333,33,argos_mdpv5_thread_primary_evaluate_aggressive-incident_static_s333,64,8.982896728543222,0.14035776138348785,0.9652371220620928,0.9606390752887978,14.473952223474301,13,13,0,0,0,0,98.95499999999997,100.0,32.64999999999999,43.5,0.17308823699900144
thread,aggressive-incident,static,444,44,argos_mdpv5_thread_primary_evaluate_aggressive-incident_static_s444,64,8.922817455251304,0.13941902273830162,0.9652371220620928,0.9606390752887978,14.473417545932763,13,13,0,0,0,0,99.44999999999999,100.0,32.46999999999999,43.5,0.17339655105813923
thread,aggressive-incident,static,555,55,argos_mdpv5_thread_primary_evaluate_aggressive-incident_static_s555,64,8.963960255403428,0.14006187899067857,0.9652371220620928,0.9606390752887978,14.556439357189547,13,13,0,0,0,0,98.89999999999998,100.0,32.60499999999999,43.5,0.17454034295299825
thread,aggressive-incident,threshold,111,11,argos_mdpv5_thread_primary_evaluate_aggressive-incident_threshold_s111,64,-2.8073241643502986,-0.043864440067973416,0.9683109176945525,0.9740298549495362,12.4958594184764,15,15,0,0,0,0,100.0,100.0,32.3,43.4,0.1756687490894449
thread,aggressive-incident,threshold,222,22,argos_mdpv5_thread_primary_evaluate_aggressive-incident_threshold_s222,64,-2.7424447733770907,-0.04285069958401704,0.9683046356434821,0.9740298549495362,12.434306352196787,16,16,0,0,0,0,98.89999999999998,100.0,32.2,43.4,0.17373228081706876
thread,aggressive-incident,threshold,333,33,argos_mdpv5_thread_primary_evaluate_aggressive-incident_threshold_s333,64,0.7218363639504569,0.01127869318672589,0.9675790336176736,0.9730148800604274,9.759174096070717,17,17,0,0,0,0,100.0,100.0,32.2,43.4,0.1740121730829858
thread,aggressive-incident,threshold,444,44,argos_mdpv5_thread_primary_evaluate_aggressive-incident_threshold_s444,64,-2.3589269520404472,-0.03685823362563199,0.9683900587929286,0.9740298549495362,12.252702624649446,15,15,0,0,0,0,100.0,100.0,32.2,43.4,0.17386974710240308
thread,aggressive-incident,threshold,555,55,argos_mdpv5_thread_primary_evaluate_aggressive-incident_threshold_s555,64,-2.8340243319584912,-0.044281630186851426,0.9681989624943855,0.9740298549495362,12.397030613289635,16,16,0,0,0,0,100.0,100.0,32.2,43.4,0.1756112560077285
thread,aggressive-incident,best_fixed,111,11,argos_mdpv5_thread_primary_evaluate_aggressive-incident_best_fixed_s111,64,21.888998171897825,0.3420155964359035,1.0,1.0,46.89077195667084,14,14,0,0,0,0,100.0,100.0,32.50499999999999,43.1,0.17336029509883652
thread,aggressive-incident,best_fixed,222,22,argos_mdpv5_thread_primary_evaluate_aggressive-incident_best_fixed_s222,64,22.72667228179837,0.3551042544030995,1.0,1.0,45.83597836671052,15,15,0,0,0,0,100.0,100.0,32.50499999999999,43.1,0.17710433612254262
thread,aggressive-incident,best_fixed,333,33,argos_mdpv5_thread_primary_evaluate_aggressive-incident_best_fixed_s333,64,22.36032632368384,0.34938009880756,1.0,1.0,45.91531791384259,14,14,0,0,0,0,100.0,100.0,32.50499999999999,43.1,0.17546527431038608
thread,aggressive-incident,best_fixed,444,44,argos_mdpv5_thread_primary_evaluate_aggressive-incident_best_fixed_s444,64,22.170133462939116,0.3464083353584237,1.0,1.0,46.15197131242701,14,14,0,0,0,0,100.0,100.0,32.50499999999999,43.1,0.17631239000044052
thread,aggressive-incident,best_fixed,555,55,argos_mdpv5_thread_primary_evaluate_aggressive-incident_best_fixed_s555,64,22.284018496062117,0.3481877890009706,1.0,1.0,46.0885278762333,14,14,0,0,0,0,100.0,100.0,32.559999999999995,43.1,0.17298118632845758
thread,aggressive-incident,qlearning,111,11,argos_mdpv5_thread_primary_evaluate_aggressive-incident_qlearning_s111,64,-4.928764369288034,-0.07701194327012553,0.9724012023234512,0.9737238637158471,25.423035985864995,25,25,0,0,0,0,100.0,100.0,43.1,43.5,0.17416753639430219
thread,aggressive-incident,qlearning,222,22,argos_mdpv5_thread_primary_evaluate_aggressive-incident_qlearning_s222,64,3.221416066301215,0.05033462603595648,0.9676471098328217,0.9664804976684803,50.58018114946392,23,23,0,0,0,0,100.0,100.0,42.934999999999995,43.5,0.1753745811128603
thread,aggressive-incident,qlearning,333,33,argos_mdpv5_thread_primary_evaluate_aggressive-incident_qlearning_s333,64,-3.1711494683355737,-0.04954921044274334,0.9573148941574244,0.9558246632848116,23.80489188221492,19,19,0,0,0,0,100.0,100.0,42.50499999999999,43.5,0.17428606851973383
thread,aggressive-incident,qlearning,444,44,argos_mdpv5_thread_primary_evaluate_aggressive-incident_qlearning_s444,64,8.531031928407682,0.13329737388137003,0.9783453636722408,0.977586255686529,56.93729732582628,21,21,0,0,0,0,100.0,100.0,42.22999999999998,43.5,0.17446999149298786
thread,aggressive-incident,qlearning,555,55,argos_mdpv5_thread_primary_evaluate_aggressive-incident_qlearning_s555,64,7.018051429220668,0.10965705358157293,0.957669098899083,0.9573871318534425,27.460453069817035,18,18,0,0,0,0,100.0,100.0,42.88999999999999,43.5,0.1756556906953168
thread,aggressive-incident,dqn,111,11,argos_mdpv5_thread_primary_evaluate_aggressive-incident_dqn_s111,64,12.14946680618687,0.18983541884666985,0.9917433389296363,0.9955399250652869,45.732656874383956,23,23,0,0,0,0,100.0,100.0,43.1,43.5,0.17542529970806436
thread,aggressive-incident,dqn,222,22,argos_mdpv5_thread_primary_evaluate_aggressive-incident_dqn_s222,64,19.301279636640402,0.3015824943225063,0.9965868174590897,0.9968802227579494,24.136066130649894,23,23,0,0,0,0,100.0,100.0,42.835,43.3,0.1730335729030675
thread,aggressive-incident,dqn,333,33,argos_mdpv5_thread_primary_evaluate_aggressive-incident_dqn_s333,64,20.790098545997424,0.32484528978120975,0.9968042997760149,0.9968481862179216,45.85047116835853,14,14,0,0,0,0,100.0,100.0,32.50499999999999,43.1,0.17791907838348567
thread,aggressive-incident,dqn,444,44,argos_mdpv5_thread_primary_evaluate_aggressive-incident_dqn_s444,64,18.522239710238907,0.2894099954724829,0.9713446528057699,0.9690962761044778,14.172859379313525,13,13,0,0,0,0,98.89999999999998,100.0,32.46999999999999,43.5,0.17339788486894964
thread,aggressive-incident,dqn,555,55,argos_mdpv5_thread_primary_evaluate_aggressive-incident_dqn_s555,64,13.787055400873646,0.21542274063865072,0.9865050492216563,0.9898268804209812,22.131781790712438,29,29,0,0,0,0,100.0,100.0,43.1,43.6,0.17348916756265806
thread,aggressive-incident,ppo,111,11,argos_mdpv5_thread_primary_evaluate_aggressive-incident_ppo_s111,64,18.883629207680915,0.2950567063700143,0.9954358312688671,0.9941825949671741,38.574681766209174,26,26,0,0,0,0,100.0,100.0,43.0,43.1,0.17237650616184316
thread,aggressive-incident,ppo,222,22,argos_mdpv5_thread_primary_evaluate_aggressive-incident_ppo_s222,64,17.54131054237333,0.2740829772245833,0.9954358312688671,0.9941825949671741,8.205223321483258,13,13,0,0,0,0,99.44999999999999,100.0,32.58499999999999,43.1,0.1720715132835213
thread,aggressive-incident,ppo,333,33,argos_mdpv5_thread_primary_evaluate_aggressive-incident_ppo_s333,64,7.533518958766059,0.11771123373071968,0.9667162945671445,0.969358443438771,55.96239283752249,23,23,0,0,0,0,100.0,100.0,43.045,43.5,0.17487272766206122
thread,aggressive-incident,ppo,444,44,argos_mdpv5_thread_primary_evaluate_aggressive-incident_ppo_s444,64,8.230226932860093,0.12859729582593896,0.9683803034188088,0.9701924182912214,10.958428879244428,28,28,0,0,0,0,100.0,100.0,43.1,43.5,0.17394635596644198
thread,aggressive-incident,ppo,555,55,argos_mdpv5_thread_primary_evaluate_aggressive-incident_ppo_s555,64,18.303700331259126,0.28599531767592384,0.9969353749787834,0.9962255094409456,59.74953409946065,21,21,0,0,0,0,100.0,100.0,43.1,43.1,0.1724457060338671
process,lax-background,static,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_static_s111,64,16.225824508427042,0.25352850794417253,0.8866553204255279,0.8373712429401722,1.1683037209552847,64,0,0,64,0,0,30.059999999999786,50.7,36.6,36.6,0.14798809717345401
process,lax-background,static,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_static_s222,64,16.207683367705716,0.2532450526204018,0.8866553204255279,0.8373712429401722,1.1836807521772976,64,0,0,64,0,0,28.654999999999795,51.0,36.6,36.6,0.14797622551119544
process,lax-background,static,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_static_s333,64,14.212978195545816,0.22207778430540337,0.8866553204255279,0.8373712429401722,1.200765423884047,64,0,0,64,0,0,40.67499999999998,51.7,36.6,36.6,12.79216697000968
process,lax-background,static,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_static_s444,64,15.125469124953188,0.23633545507739356,0.8866553204255279,0.8373712429401722,1.1936528608421944,64,0,0,64,0,0,31.29999999999984,51.2,36.6,36.6,2.9423232106689445
process,lax-background,static,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_static_s555,64,15.490976490885835,0.24204650767009117,0.8866553204255279,0.8373712429401722,1.1700701755611143,64,0,0,64,0,0,27.80999999999975,50.8,36.6,36.6,0.19793195436650982
process,lax-background,threshold,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s111,64,-4.075258178955663,-0.06367590904618223,0.8939194642273136,0.8567397825732594,0.6466411646341395,6,0,0,6,0,0,6.5,49.5,36.6,36.6,0.13653995790728635
process,lax-background,threshold,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s222,64,-4.069411664536206,-0.06358455725837822,0.8939194642273136,0.8567397825732594,0.6568248192097365,6,0,0,6,0,0,6.444999999999999,49.2,36.6,36.6,0.1363916894393647
process,lax-background,threshold,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s333,64,-4.080182375603572,-0.06375284961880581,0.8904260507192282,0.8518879204496441,0.6588057474570711,6,0,0,6,0,0,6.5,49.2,36.6,36.6,0.1363398464962554
process,lax-background,threshold,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s444,64,-5.594248647635638,-0.08741013511930684,0.8900026940760773,0.8499786471818866,0.6767090808722928,6,0,0,6,0,0,6.7,49.2,36.6,36.6,0.22205802979898664
process,lax-background,threshold,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_threshold_s555,64,-5.638702441063,-0.08810472564160937,0.8904260507192282,0.850345999661121,0.6783800348862414,6,0,0,6,0,0,6.6,49.2,36.6,36.6,0.1783084985938753
process,lax-background,best_fixed,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s111,64,39.82350951241344,0.62224233613146,0.90206421469064,0.8631195772156067,1.9198107298930067,64,0,0,64,0,0,49.11499999999999,51.0,36.6,36.6,0.14786982192874248
process,lax-background,best_fixed,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s222,64,39.94937233179602,0.6242089426843128,0.9017306098371577,0.8631195772156067,1.8845018528966884,64,0,0,64,0,0,43.30999999999994,51.0,36.6,36.6,0.14787748802616663
process,lax-background,best_fixed,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s333,64,39.84210632097957,0.6225329112653057,0.90206421469064,0.8641638951156867,1.8695609636828172,64,0,0,64,0,0,46.614999999999945,51.0,36.6,36.6,0.14820584006404638
process,lax-background,best_fixed,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s444,64,38.97151675656895,0.6089299493213899,0.90206421469064,0.8631195772156067,1.936221820757293,64,0,0,64,0,0,46.964999999999954,51.0,36.6,36.6,0.9763693086193974
process,lax-background,best_fixed,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_best_fixed_s555,64,39.04487983824966,0.610076247472651,0.90206421469064,0.8631195772156067,1.8863825844288717,64,0,0,64,0,0,48.12499999999997,51.2,36.6,36.6,0.19301245113032783
process,lax-background,qlearning,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s111,64,12.404540529867148,0.1938209457791742,0.9174763416546817,0.9084471418674608,1.1442138820127443,7,0,0,7,0,0,6.6,23.3,36.6,36.6,0.1335837662602165
process,lax-background,qlearning,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s222,64,15.961990432486893,0.2494061005076077,0.8852757712942264,0.8557566351341622,1.428920619994964,33,0,0,33,0,0,50.3,51.5,36.6,36.6,0.14783769982198444
process,lax-background,qlearning,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s333,64,16.838486448161103,0.2631013507525172,0.8721341192308729,0.8178097041307231,1.3282480004353823,62,0,0,62,0,0,50.5,56.5,36.6,36.6,0.14810292503723846
process,lax-background,qlearning,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s444,64,21.731384258434304,0.339552879038036,0.9148880600784581,0.8979611942787922,1.374773624278559,49,0,0,49,0,0,50.5,51.3,36.6,36.6,0.19782427826798338
process,lax-background,qlearning,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_qlearning_s555,64,14.941371027431533,0.2334589223036177,0.8135715224847545,0.7162689582203672,1.4992745219906634,64,0,0,64,0,0,51.0,57.2,36.6,36.6,0.18251385308711526
process,lax-background,dqn,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s111,64,26.523082032322513,0.41442315675503927,0.9576905512400984,0.9444695998371937,1.6074720410719576,8,0,0,8,0,0,7.059999999999991,26.4,36.6,36.6,0.1329020798333537
process,lax-background,dqn,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s222,64,29.945274353213556,0.4678949117689618,0.9224730609614334,0.8922566991792782,1.4582561887941479,42,0,0,42,0,0,45.41999999999994,50.7,36.6,36.6,0.14785381475343212
process,lax-background,dqn,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s333,64,31.321244645597968,0.48939444758746825,0.9019847259247463,0.8694159805239686,1.7334788071701832,64,0,0,64,0,0,50.7,57.8,36.6,36.6,0.14771162890509051
process,lax-background,dqn,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s444,64,33.42435456284346,0.5222555400444291,0.9009839113642991,0.8635939130201086,1.6094098520406213,64,0,0,64,0,0,50.38999999999999,51.2,36.6,36.6,0.2136423386864873
process,lax-background,dqn,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_dqn_s555,64,30.30883471849535,0.47357554247648986,0.9019847259247463,0.8694159805239686,1.796127786975703,64,0,0,64,0,0,50.7,51.0,36.6,36.6,0.737935783734587
process,lax-background,ppo,111,11,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s111,64,38.00721316966249,0.5938627057759764,0.9009839113642991,0.8628935789864411,1.8341924789780706,64,0,0,64,0,0,49.089999999999996,51.0,36.6,36.6,0.1476023781815391
process,lax-background,ppo,222,22,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s222,64,38.08944958603804,0.5951476497818444,0.9005528862103862,0.8634461639015015,1.8553493614618402,64,0,0,64,0,0,47.324999999999946,51.0,36.6,36.6,0.1476838298650785
process,lax-background,ppo,333,33,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s333,64,36.1076290911936,0.5641817045499,0.9002192813569038,0.8634461639015015,1.917212326855746,64,0,0,64,0,0,49.724999999999994,51.0,36.6,36.6,0.14775040839326717
process,lax-background,ppo,444,44,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s444,64,37.13918013761801,0.5802996896502814,0.9005528862103862,0.8634461639015015,1.918803862911645,64,0,0,64,0,0,46.89999999999998,56.7,36.6,36.6,0.7871850342032757
process,lax-background,ppo,555,55,argos_mdpv5_process_generalization_evaluate_lax-background_ppo_s555,64,15.431556920196183,0.24111807687806536,0.8866553204255279,0.8373712429401722,1.1903911110655412,64,0,0,64,0,0,28.809999999999775,51.0,36.6,36.6,0.18383210006210846
process,standard-operations,static,111,11,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s111,64,14.451268726659023,0.22580107385404724,0.8678797588437875,0.8287267323644187,2.968808800455123,0,0,0,0,0,0,47.16499999999996,50.7,36.6,36.6,0.18095091086553894
process,standard-operations,static,222,22,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s222,64,14.313104381307536,0.22364225595793025,0.8678797588437875,0.8287267323644187,2.8145733932969437,0,0,0,0,0,0,47.95999999999997,51.2,36.0,36.0,0.17628241774267794
process,standard-operations,static,333,33,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s333,64,14.267446977569248,0.2229288590245195,0.8678797588437875,0.8287267323644187,2.8826975790911886,0,0,0,0,0,0,48.17999999999997,51.2,36.0,36.0,0.17761971036993943
process,standard-operations,static,444,44,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s444,64,14.374307250822065,0.22459855079409477,0.8678797588437875,0.8287267323644187,2.8408162871365836,0,0,0,0,0,0,48.559999999999995,51.2,36.0,36.0,0.17816475516908725
process,standard-operations,static,555,55,argos_mdpv5_process_generalization_evaluate_standard-operations_static_s555,64,14.345753240401612,0.22415239438127518,0.8678797588437875,0.8277016042383586,2.8851609097586737,0,0,0,0,0,0,47.71499999999997,51.0,36.0,36.0,0.17633166598696629
process,standard-operations,threshold,111,11,argos_mdpv5_process_generalization_evaluate_standard-operations_threshold_s111,64,0.10910243762931104,0.001704725587957985,0.8881415409495536,0.8562290609107401,2.4559736167807875,2,0,0,2,0,0,50.745,100.0,36.3,45.0,0.19099532392906493
process,standard-operations,threshold,222,22,argos_mdpv5_process_generalization_evaluate_standard-operations_threshold_s222,64,0.10728934143100591,0.0016763959598594673,0.8897138808783234,0.8582691657462644,2.4453100572607918,2,0,0,2,0,0,51.0,100.0,36.1,45.0,0.19125744605856812
process,standard-operations,threshold,333,33,argos_mdpv5_process_generalization_evaluate_standard-operations_threshold_s333,64,0.09963203427401834,0.0015567505355315366,0.8883393427342194,0.8566288647891813,2.4646814306186586,2,0,0,2,0,0,50.88999999999999,100.0,36.3,45.0,0.21229280129737552
process,standard-operations,threshold,444,44,argos_mdpv5_process_generalization_evaluate_standard-operations_threshold_s444,64,0.05846592081272148,0.0009135300126987731,0.8885344889128705,0.8569564977669297,2.4541399654392384,2,0,0,2,0,0,51.0,100.0,36.0,45.0,0.19135237549884535
process,standard-operations,threshold,555,55,argos_mdpv5_process_generalization_evaluate_standard-operations_threshold_s555,64,0.10149882170805732,0.0015859190891883957,0.8884828048811793,0.8569564977669297,2.4644954178128446,2,0,0,2,0,0,51.0,100.0,36.0,45.0,0.1927801279399141
process,standard-operations,best_fixed,111,11,argos_mdpv5_process_generalization_evaluate_standard-operations_best_fixed_s111,64,36.74970787557412,0.5742141855558456,0.9477856476294578,0.9246399725391007,6.191530055259691,72,8,0,64,0,0,50.7,100.0,36.1,45.1,0.20256077406933296
process,standard-operations,best_fixed,222,22,argos_mdpv5_process_generalization_evaluate_standard-operations_best_fixed_s222,64,36.809190836506055,0.5751436068204071,0.9477856476294578,0.9246399725391007,6.29622419885437,71,7,0,64,0,0,50.835,100.0,36.0,45.0,0.20480168967176596
process,standard-operations,best_fixed,333,33,argos_mdpv5_process_generalization_evaluate_standard-operations_best_fixed_s333,64,36.832173959274634,0.5755027181136662,0.9477856476294578,0.9246399725391007,6.099169821966264,71,7,0,64,0,0,51.089999999999996,100.0,36.0,45.1,0.20660532514462598
process,standard-operations,best_fixed,444,44,argos_mdpv5_process_generalization_evaluate_standard-operations_best_fixed_s444,64,36.72409661412792,0.5738140095957488,0.9477856476294578,0.9246399725391007,6.067513031934307,71,7,0,64,0,0,51.089999999999996,100.0,36.0,45.1,0.2173665477309368
process,standard-operations,best_fixed,555,55,argos_mdpv5_process_generalization_evaluate_standard-operations_best_fixed_s555,64,36.80870634746689,0.5751360366791701,0.9477856476294578,0.9246399725391007,6.230015174421682,71,7,0,64,0,0,50.835,100.0,36.0,45.1,0.20606590615685003
process,standard-operations,qlearning,111,11,argos_mdpv5_process_generalization_evaluate_standard-operations_qlearning_s111,64,-2.9327916502220974,-0.04582486953472027,0.8948691125281302,0.8758784172384902,2.6312138552057798,0,0,0,0,0,0,50.5,51.5,36.1,36.1,0.1805485766534671
process,standard-operations,qlearning,222,22,argos_mdpv5_process_generalization_evaluate_standard-operations_qlearning_s222,64,17.733016032862924,0.2770783755134832,0.8998592676236965,0.8855285299386865,4.1440020877427735,29,11,0,18,0,0,98.0,100.0,36.2,45.0,0.20372709226104616
process,standard-operations,qlearning,333,33,argos_mdpv5_process_generalization_evaluate_standard-operations_qlearning_s333,64,5.0587774432717065,0.07904339755112041,0.9032082687882379,0.8881314614045085,2.2977002314454187,46,13,0,33,0,0,98.0,100.0,36.3,45.0,0.2059084235244442
process,standard-operations,qlearning,444,44,argos_mdpv5_process_generalization_evaluate_standard-operations_qlearning_s444,64,12.186955009009742,0.1904211720157772,0.886451099512964,0.8666454696771793,4.058689162822177,0,0,0,0,0,0,50.7,56.3,36.0,36.1,0.17762182181205718
process,standard-operations,qlearning,555,55,argos_mdpv5_process_generalization_evaluate_standard-operations_qlearning_s555,64,14.504837354695397,0.22663808366711558,0.9157220615940368,0.901855456016399,3.286810971967337,42,13,0,29,0,0,98.0,100.0,36.0,45.1,0.20911464156519352
process,standard-operations,dqn,111,11,argos_mdpv5_process_generalization_evaluate_standard-operations_dqn_s111,64,27.4337143245758,0.42865178632149686,0.9406268322912691,0.9502394951810411,5.817719650226505,85,26,0,59,0,0,100.0,100.0,44.279999999999994,45.2,0.2327479048759325
process,standard-operations,dqn,222,22,argos_mdpv5_process_generalization_evaluate_standard-operations_dqn_s222,64,19.41147719039824,0.3033043310999725,0.8925338165230224,0.8707523175623215,4.914675797524695,85,24,0,61,0,0,100.0,100.0,40.145,45.0,0.21374226344876102
