run_id,scenario,variant,live_seed,minute,active_requests,queued_requests
concurrency_ppo_train11_live1001,concurrency,ppo,1001,20.0,7.0,16.0
concurrency_ppo_train11_live1001,concurrency,ppo,1001,20.5,7.0,17.0
concurrency_ppo_train11_live1001,concurrency,ppo,1001,21.0,7.0,17.0
concurrency_ppo_train11_live1001,concurrency,ppo,1001,21.5,7.0,18.0
concurrency_ppo_train11_live1001,concurrency,ppo,1001,22.0,7.0,18.0
concurrency_ppo_train11_live1001,concurrency,ppo,1001,22.5,7.0,19.0
concurrency_ppo_train11_live1001,concurrency,ppo,1001,23.0,7.0,19.0
concurrency_ppo_train11_live1001,concurrency,ppo,1001,23.5,7.0,20.0
concurrency_ppo_train11_live1001,concurrency,ppo,1001,24.0,7.0,21.0
concurrency_ppo_train11_live1001,concurrency,ppo,1001,24.5,7.0,21.0
concurrency_ppo_train11_live1001,concurrency,ppo,1001,25.0,7.0,22.0
concurrency_ppo_train11_live1001,concurrency,ppo,1001,25.5,7.0,23.0
concurrency_ppo_train11_live1001,concurrency,ppo,1001,26.0,7.0,23.0
concurrency_ppo_train11_live1001,concurrency,ppo,1001,26.5,7.0,24.0
concurrency_ppo_train11_live1001,concurrency,ppo,1001,27.0,7.0,24.0
concurrency_ppo_train11_live1001,concurrency,ppo,1001,27.5,7.0,25.0
concurrency_ppo_train11_live1001,concurrency,ppo,1001,28.0,7.0,26.0
concurrency_ppo_train11_live1001,concurrency,ppo,1001,28.5,7.0,26.0
concurrency_ppo_train11_live1001,concurrency,ppo,1001,29.0,7.0,27.0
concurrency_ppo_train11_live1001,concurrency,ppo,1001,29.5,7.0,28.0
concurrency_ppo_train11_live1001,concurrency,ppo,1001,30.0,7.0,28.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,0.0,1.0,0.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,0.5,1.0,0.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,1.0,2.0,0.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,1.5,2.0,0.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,2.0,3.0,0.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,2.5,4.0,0.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,3.0,4.0,0.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,3.5,5.0,0.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,4.0,6.0,0.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,4.5,6.0,0.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,5.0,7.0,0.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,5.5,7.0,0.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,6.0,7.0,1.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,6.5,7.0,1.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,7.0,8.0,1.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,7.5,8.0,2.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,8.0,8.0,2.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,8.5,9.0,2.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,9.0,9.0,3.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,9.5,9.0,3.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,10.0,9.0,4.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,10.5,9.0,4.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,11.0,10.0,4.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,11.5,10.0,5.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,12.0,10.0,5.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,12.5,10.0,6.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,13.0,10.0,6.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,13.5,10.0,7.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,14.0,10.0,7.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,14.5,10.0,8.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,15.0,10.0,9.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,15.5,10.0,9.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,16.0,10.0,10.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,16.5,10.0,10.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,17.0,10.0,11.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,17.5,10.0,12.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,18.0,10.0,12.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,18.5,10.0,13.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,19.0,10.0,13.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,19.5,10.0,14.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,20.0,10.0,14.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,20.5,10.0,15.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,21.0,10.0,15.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,21.5,10.0,16.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,22.0,10.0,16.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,22.5,10.0,17.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,23.0,10.0,18.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,23.5,10.0,18.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,24.0,10.0,19.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,24.5,10.0,19.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,25.0,10.0,20.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,25.5,10.0,21.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,26.0,10.0,21.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,26.5,10.0,22.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,27.0,10.0,22.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,27.5,10.0,23.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,28.0,10.0,24.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,28.5,10.0,24.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,29.0,10.0,25.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,29.5,10.0,25.0
concurrency_ppo_train22_live1002,concurrency,ppo,1002,30.0,10.0,26.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,0.0,1.0,0.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,0.5,1.0,0.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,1.0,2.0,0.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,1.5,2.0,0.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,2.0,3.0,0.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,2.5,3.0,0.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,3.0,4.0,0.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,3.5,4.0,0.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,4.0,5.0,0.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,4.5,6.0,0.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,5.0,6.0,0.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,5.5,7.0,0.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,6.0,7.0,1.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,6.5,7.0,1.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,7.0,7.0,2.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,7.5,7.0,3.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,8.0,7.0,3.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,8.5,7.0,4.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,9.0,7.0,5.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,9.5,7.0,5.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,10.0,7.0,6.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,10.5,7.0,6.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,11.0,7.0,7.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,11.5,7.0,7.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,12.0,7.0,8.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,12.5,7.0,8.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,13.0,7.0,9.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,13.5,7.0,10.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,14.0,7.0,11.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,14.5,7.0,11.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,15.0,7.0,12.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,15.5,7.0,13.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,16.0,7.0,13.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,16.5,7.0,14.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,17.0,7.0,15.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,17.5,7.0,16.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,18.0,7.0,16.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,18.5,7.0,17.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,19.0,7.0,18.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,19.5,7.0,18.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,20.0,7.0,19.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,20.5,7.0,19.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,21.0,7.0,20.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,21.5,7.0,21.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,22.0,7.0,21.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,22.5,7.0,22.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,23.0,7.0,22.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,23.5,7.0,23.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,24.0,7.0,23.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,24.5,7.0,24.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,25.0,7.0,25.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,25.5,7.0,25.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,26.0,7.0,26.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,26.5,7.0,27.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,27.0,7.0,27.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,27.5,7.0,28.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,28.0,7.0,28.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,28.5,7.0,29.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,29.0,7.0,29.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,29.5,7.0,30.0
concurrency_ppo_train33_live1003,concurrency,ppo,1003,30.0,7.0,30.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,0.0,1.0,0.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,0.5,1.0,0.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,1.0,2.0,0.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,1.5,2.0,0.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,2.0,3.0,0.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,2.5,3.0,0.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,3.0,4.0,0.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,3.5,4.0,0.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,4.0,5.0,0.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,4.5,5.0,0.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,5.0,6.0,0.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,5.5,7.0,0.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,6.0,7.0,0.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,6.5,7.0,1.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,7.0,7.0,1.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,7.5,8.0,1.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,8.0,8.0,2.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,8.5,8.0,2.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,9.0,8.0,3.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,9.5,8.0,3.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,10.0,8.0,4.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,10.5,8.0,4.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,11.0,8.0,5.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,11.5,8.0,5.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,12.0,8.0,6.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,12.5,8.0,6.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,13.0,8.0,7.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,13.5,8.0,7.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,14.0,8.0,8.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,14.5,8.0,9.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,15.0,8.0,9.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,15.5,8.0,10.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,16.0,8.0,10.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,16.5,8.0,11.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,17.0,8.0,12.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,17.5,8.0,13.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,18.0,8.0,13.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,18.5,8.0,14.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,19.0,8.0,14.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,19.5,8.0,15.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,20.0,8.0,16.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,20.5,8.0,17.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,21.0,8.0,17.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,21.5,8.0,18.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,22.0,8.0,18.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,22.5,8.0,19.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,23.0,8.0,20.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,23.5,8.0,20.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,24.0,8.0,21.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,24.5,8.0,21.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,25.0,8.0,22.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,25.5,8.0,23.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,26.0,8.0,24.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,26.5,8.0,24.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,27.0,8.0,25.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,27.5,8.0,25.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,28.0,8.0,26.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,28.5,8.0,26.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,29.0,8.0,27.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,29.5,8.0,28.0
concurrency_ppo_train44_live1004,concurrency,ppo,1004,30.0,8.0,28.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,0.0,1.0,0.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,0.5,1.0,0.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,1.0,2.0,0.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,1.5,2.0,0.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,2.0,3.0,0.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,2.5,3.0,0.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,3.0,4.0,0.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,3.5,4.0,0.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,4.0,5.0,0.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,4.5,5.0,0.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,5.0,6.0,0.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,5.5,6.0,0.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,6.0,7.0,0.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,6.5,7.0,1.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,7.0,7.0,1.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,7.5,8.0,1.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,8.0,8.0,1.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,8.5,8.0,2.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,9.0,8.0,3.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,9.5,9.0,2.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,10.0,9.0,3.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,10.5,9.0,3.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,11.0,9.0,4.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,11.5,9.0,4.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,12.0,10.0,4.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,12.5,10.0,5.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,13.0,10.0,5.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,13.5,10.0,6.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,14.0,10.0,7.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,14.5,10.0,7.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,15.0,10.0,8.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,15.5,10.0,8.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,16.0,10.0,9.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,16.5,10.0,10.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,17.0,10.0,10.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,17.5,10.0,11.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,18.0,10.0,12.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,18.5,10.0,13.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,19.0,10.0,13.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,19.5,10.0,14.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,20.0,10.0,14.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,20.5,10.0,15.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,21.0,10.0,15.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,21.5,10.0,16.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,22.0,10.0,17.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,22.5,10.0,17.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,23.0,10.0,18.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,23.5,10.0,18.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,24.0,10.0,19.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,24.5,10.0,19.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,25.0,10.0,20.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,25.5,10.0,20.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,26.0,10.0,21.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,26.5,10.0,22.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,27.0,10.0,22.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,27.5,10.0,23.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,28.0,10.0,23.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,28.5,10.0,24.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,29.0,10.0,24.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,29.5,10.0,25.0
concurrency_ppo_train55_live1005,concurrency,ppo,1005,30.0,10.0,26.0
concurrency_static_train11_live1001,concurrency,static,1001,0.0,1.0,0.0
concurrency_static_train11_live1001,concurrency,static,1001,0.5,1.0,0.0
concurrency_static_train11_live1001,concurrency,static,1001,1.0,1.0,0.0
concurrency_static_train11_live1001,concurrency,static,1001,1.5,2.0,0.0
concurrency_static_train11_live1001,concurrency,static,1001,2.0,3.0,0.0
concurrency_static_train11_live1001,concurrency,static,1001,2.5,3.0,0.0
concurrency_static_train11_live1001,concurrency,static,1001,3.0,4.0,0.0
concurrency_static_train11_live1001,concurrency,static,1001,3.5,4.0,0.0
concurrency_static_train11_live1001,concurrency,static,1001,4.0,5.0,0.0
concurrency_static_train11_live1001,concurrency,static,1001,4.5,6.0,0.0
concurrency_static_train11_live1001,concurrency,static,1001,5.0,6.0,0.0
concurrency_static_train11_live1001,concurrency,static,1001,5.5,7.0,0.0
concurrency_static_train11_live1001,concurrency,static,1001,6.0,7.0,0.0
concurrency_static_train11_live1001,concurrency,static,1001,6.5,7.0,1.0
concurrency_static_train11_live1001,concurrency,static,1001,7.0,7.0,1.0
concurrency_static_train11_live1001,concurrency,static,1001,7.5,8.0,1.0
concurrency_static_train11_live1001,concurrency,static,1001,8.0,8.0,1.0
concurrency_static_train11_live1001,concurrency,static,1001,8.5,8.0,2.0
concurrency_static_train11_live1001,concurrency,static,1001,9.0,8.0,3.0
concurrency_static_train11_live1001,concurrency,static,1001,9.5,8.0,3.0
concurrency_static_train11_live1001,concurrency,static,1001,10.0,8.0,4.0
concurrency_static_train11_live1001,concurrency,static,1001,10.5,8.0,4.0
concurrency_static_train11_live1001,concurrency,static,1001,11.0,8.0,5.0
concurrency_static_train11_live1001,concurrency,static,1001,11.5,8.0,6.0
concurrency_static_train11_live1001,concurrency,static,1001,12.0,8.0,6.0
concurrency_static_train11_live1001,concurrency,static,1001,12.5,8.0,7.0
concurrency_static_train11_live1001,concurrency,static,1001,13.0,8.0,7.0
concurrency_static_train11_live1001,concurrency,static,1001,13.5,8.0,8.0
concurrency_static_train11_live1001,concurrency,static,1001,14.0,8.0,8.0
concurrency_static_train11_live1001,concurrency,static,1001,14.5,8.0,9.0
concurrency_static_train11_live1001,concurrency,static,1001,15.0,8.0,9.0
concurrency_static_train11_live1001,concurrency,static,1001,15.5,8.0,10.0
concurrency_static_train11_live1001,concurrency,static,1001,16.0,8.0,10.0
concurrency_static_train11_live1001,concurrency,static,1001,16.5,8.0,11.0
concurrency_static_train11_live1001,concurrency,static,1001,17.0,8.0,12.0
concurrency_static_train11_live1001,concurrency,static,1001,17.5,8.0,12.0
concurrency_static_train11_live1001,concurrency,static,1001,18.0,8.0,13.0
concurrency_static_train11_live1001,concurrency,static,1001,18.5,8.0,13.0
concurrency_static_train11_live1001,concurrency,static,1001,19.0,8.0,14.0
concurrency_static_train11_live1001,concurrency,static,1001,19.5,8.0,15.0
concurrency_static_train11_live1001,concurrency,static,1001,20.0,8.0,15.0
concurrency_static_train11_live1001,concurrency,static,1001,20.5,8.0,16.0
concurrency_static_train11_live1001,concurrency,static,1001,21.0,8.0,16.0
concurrency_static_train11_live1001,concurrency,static,1001,21.5,8.0,17.0
concurrency_static_train11_live1001,concurrency,static,1001,22.0,8.0,17.0
concurrency_static_train11_live1001,concurrency,static,1001,22.5,8.0,18.0
concurrency_static_train11_live1001,concurrency,static,1001,23.0,8.0,18.0
concurrency_static_train11_live1001,concurrency,static,1001,23.5,8.0,19.0
concurrency_static_train11_live1001,concurrency,static,1001,24.0,8.0,20.0
concurrency_static_train11_live1001,concurrency,static,1001,24.5,8.0,20.0
concurrency_static_train11_live1001,concurrency,static,1001,25.0,8.0,21.0
concurrency_static_train11_live1001,concurrency,static,1001,25.5,8.0,22.0
concurrency_static_train11_live1001,concurrency,static,1001,26.0,8.0,22.0
concurrency_static_train11_live1001,concurrency,static,1001,26.5,8.0,23.0
concurrency_static_train11_live1001,concurrency,static,1001,27.0,8.0,23.0
concurrency_static_train11_live1001,concurrency,static,1001,27.5,8.0,24.0
concurrency_static_train11_live1001,concurrency,static,1001,28.0,8.0,25.0
concurrency_static_train11_live1001,concurrency,static,1001,28.5,8.0,25.0
concurrency_static_train11_live1001,concurrency,static,1001,29.0,8.0,26.0
concurrency_static_train11_live1001,concurrency,static,1001,29.5,8.0,27.0
concurrency_static_train11_live1001,concurrency,static,1001,30.0,8.0,27.0
concurrency_static_train22_live1002,concurrency,static,1002,0.0,1.0,0.0
concurrency_static_train22_live1002,concurrency,static,1002,0.5,1.0,0.0
concurrency_static_train22_live1002,concurrency,static,1002,1.0,2.0,0.0
concurrency_static_train22_live1002,concurrency,static,1002,1.5,2.0,0.0
concurrency_static_train22_live1002,concurrency,static,1002,2.0,3.0,0.0
concurrency_static_train22_live1002,concurrency,static,1002,2.5,4.0,0.0
concurrency_static_train22_live1002,concurrency,static,1002,3.0,4.0,0.0
concurrency_static_train22_live1002,concurrency,static,1002,3.5,5.0,0.0
concurrency_static_train22_live1002,concurrency,static,1002,4.0,6.0,0.0
concurrency_static_train22_live1002,concurrency,static,1002,4.5,6.0,0.0
concurrency_static_train22_live1002,concurrency,static,1002,5.0,7.0,0.0
concurrency_static_train22_live1002,concurrency,static,1002,5.5,7.0,0.0
concurrency_static_train22_live1002,concurrency,static,1002,6.0,7.0,1.0
concurrency_static_train22_live1002,concurrency,static,1002,6.5,7.0,1.0
concurrency_static_train22_live1002,concurrency,static,1002,7.0,8.0,1.0
concurrency_static_train22_live1002,concurrency,static,1002,7.5,8.0,2.0
concurrency_static_train22_live1002,concurrency,static,1002,8.0,8.0,2.0
concurrency_static_train22_live1002,concurrency,static,1002,8.5,8.0,3.0
concurrency_static_train22_live1002,concurrency,static,1002,9.0,8.0,4.0
concurrency_static_train22_live1002,concurrency,static,1002,9.5,8.0,4.0
concurrency_static_train22_live1002,concurrency,static,1002,10.0,8.0,5.0
concurrency_static_train22_live1002,concurrency,static,1002,10.5,8.0,5.0
concurrency_static_train22_live1002,concurrency,static,1002,11.0,8.0,6.0
concurrency_static_train22_live1002,concurrency,static,1002,11.5,8.0,7.0
concurrency_static_train22_live1002,concurrency,static,1002,12.0,8.0,7.0
concurrency_static_train22_live1002,concurrency,static,1002,12.5,8.0,8.0
concurrency_static_train22_live1002,concurrency,static,1002,13.0,8.0,8.0
concurrency_static_train22_live1002,concurrency,static,1002,13.5,8.0,9.0
concurrency_static_train22_live1002,concurrency,static,1002,14.0,8.0,9.0
concurrency_static_train22_live1002,concurrency,static,1002,14.5,8.0,10.0
concurrency_static_train22_live1002,concurrency,static,1002,15.0,8.0,11.0
concurrency_static_train22_live1002,concurrency,static,1002,15.5,8.0,11.0
