run_id,scenario,variant,live_seed,minute,cumulative_reward
concurrency_ppo_train11_live1001,concurrency,ppo,1001,20.5,200.89370901288441
concurrency_ppo_train11_live1001,concurrency,ppo,1001,21.0,204.03428777230778
concurrency_ppo_train11_live1001,concurrency,ppo,1001,21.5,207.08201309511728
concurrency_ppo_train11_live1001,concurrency,ppo,1001,22.0,209.92029320086903
concurrency_ppo_train11_live1001,concurrency,ppo,1001,22.5,212.71025958113054
concurrency_ppo_train11_live1001,concurrency,ppo,1001,23.0,215.64548972044773
concurrency_ppo_train11_live1001,concurrency,ppo,1001,23.5,218.48431884580725
concurrency_ppo_train11_live1001,concurrency,ppo,1001,24.0,221.22157934371577
concurrency_ppo_train11_live1001,concurrency,ppo,1001,24.5,224.0466829788792
concurrency_ppo_train11_live1001,concurrency,ppo,1001,25.0,226.87892386894464
concurrency_ppo_train11_live1001,concurrency,ppo,1001,25.5,229.82079338553677
concurrency_ppo_train11_live1001,concurrency,ppo,1001,26.0,232.5706813344257
concurrency_ppo_train11_live1001,concurrency,ppo,1001,26.5,235.69667833137868
concurrency_ppo_train11_live1001,concurrency,ppo,1001,27.0,238.6866110091608
concurrency_ppo_train11_live1001,concurrency,ppo,1001,27.5,241.37569503648106
concurrency_ppo_train11_live1001,concurrency,ppo,1001,28.0,244.434318382361
concurrency_ppo_train11_live1001,concurrency,ppo,1001,28.5,247.47309527114317
concurrency_ppo_train11_live1001,concurrency,ppo,1001,29.0,250.22833616120855
concurrency_ppo_train11_live1001,concurrency,ppo,1001,29.5,253.00169469833276
concurrency_ppo_train11_live1001,concurrency,ppo,1001,30.0,255.6696414707511
concurrency_ppo_train22_live1002,concurrency,ppo,1002,0.0,0.25107634782307986
concurrency_ppo_train22_live1002,concurrency,ppo,1002,0.5,2.406193322817821
concurrency_ppo_train22_live1002,concurrency,ppo,1002,1.0,5.464600358398565
concurrency_ppo_train22_live1002,concurrency,ppo,1002,1.5,9.46731320532394
concurrency_ppo_train22_live1002,concurrency,ppo,1002,2.0,14.373463027039227
concurrency_ppo_train22_live1002,concurrency,ppo,1002,2.5,20.033082666386257
concurrency_ppo_train22_live1002,concurrency,ppo,1002,3.0,28.007973570394693
concurrency_ppo_train22_live1002,concurrency,ppo,1002,3.5,38.26600381522511
concurrency_ppo_train22_live1002,concurrency,ppo,1002,4.0,49.257126987670055
concurrency_ppo_train22_live1002,concurrency,ppo,1002,4.5,62.39320637401554
concurrency_ppo_train22_live1002,concurrency,ppo,1002,5.0,76.25719485205757
concurrency_ppo_train22_live1002,concurrency,ppo,1002,5.5,91.01095640540306
concurrency_ppo_train22_live1002,concurrency,ppo,1002,6.0,103.06605373581213
concurrency_ppo_train22_live1002,concurrency,ppo,1002,6.5,114.25646069290835
concurrency_ppo_train22_live1002,concurrency,ppo,1002,7.0,116.19590325036579
concurrency_ppo_train22_live1002,concurrency,ppo,1002,7.5,117.22607509025984
concurrency_ppo_train22_live1002,concurrency,ppo,1002,8.0,127.94786997033731
concurrency_ppo_train22_live1002,concurrency,ppo,1002,8.5,129.12153209246733
concurrency_ppo_train22_live1002,concurrency,ppo,1002,9.0,126.35793270981434
concurrency_ppo_train22_live1002,concurrency,ppo,1002,9.5,126.4481048680851
concurrency_ppo_train22_live1002,concurrency,ppo,1002,10.0,129.87210067477892
concurrency_ppo_train22_live1002,concurrency,ppo,1002,10.5,133.53308372081298
concurrency_ppo_train22_live1002,concurrency,ppo,1002,11.0,132.2652333314561
concurrency_ppo_train22_live1002,concurrency,ppo,1002,11.5,127.99499572656913
concurrency_ppo_train22_live1002,concurrency,ppo,1002,12.0,123.56731473809165
concurrency_ppo_train22_live1002,concurrency,ppo,1002,12.5,119.12943767118273
concurrency_ppo_train22_live1002,concurrency,ppo,1002,13.0,114.73236452584243
concurrency_ppo_train22_live1002,concurrency,ppo,1002,13.5,110.20108549814921
concurrency_ppo_train22_live1002,concurrency,ppo,1002,14.0,105.93568956506469
concurrency_ppo_train22_live1002,concurrency,ppo,1002,14.5,101.2198811256068
concurrency_ppo_train22_live1002,concurrency,ppo,1002,15.0,96.78600405869788
concurrency_ppo_train22_live1002,concurrency,ppo,1002,15.5,92.33377405061252
concurrency_ppo_train22_live1002,concurrency,ppo,1002,16.0,87.67256365037028
concurrency_ppo_train22_live1002,concurrency,ppo,1002,16.5,82.90900030895156
concurrency_ppo_train22_live1002,concurrency,ppo,1002,17.0,78.4137899087093
concurrency_ppo_train22_live1002,concurrency,ppo,1002,17.5,74.05153048885924
concurrency_ppo_train22_live1002,concurrency,ppo,1002,18.0,69.56872204940134
concurrency_ppo_train22_live1002,concurrency,ppo,1002,18.5,65.33197237325106
concurrency_ppo_train22_live1002,concurrency,ppo,1002,19.0,60.967438443597075
concurrency_ppo_train22_live1002,concurrency,ppo,1002,19.5,56.437394710021536
concurrency_ppo_train22_live1002,concurrency,ppo,1002,20.0,52.04237857248906
concurrency_ppo_train22_live1002,concurrency,ppo,1002,20.5,48.298355358648074
concurrency_ppo_train22_live1002,concurrency,ppo,1002,21.0,44.16689222258802
concurrency_ppo_train22_live1002,concurrency,ppo,1002,21.5,39.580034763522264
concurrency_ppo_train22_live1002,concurrency,ppo,1002,22.0,35.22376553975064
concurrency_ppo_train22_live1002,concurrency,ppo,1002,22.5,30.96308375683107
concurrency_ppo_train22_live1002,concurrency,ppo,1002,23.0,26.494221395804523
concurrency_ppo_train22_live1002,concurrency,ppo,1002,23.5,22.099354132817197
concurrency_ppo_train22_live1002,concurrency,ppo,1002,24.0,17.8112365483661
concurrency_ppo_train22_live1002,concurrency,ppo,1002,24.5,13.360290854006228
concurrency_ppo_train22_live1002,concurrency,ppo,1002,25.0,9.432608674872405
concurrency_ppo_train22_live1002,concurrency,ppo,1002,25.5,4.751643372669401
concurrency_ppo_train22_live1002,concurrency,ppo,1002,26.0,0.5529225838811643
concurrency_ppo_train22_live1002,concurrency,ppo,1002,26.5,-3.810258404596352
concurrency_ppo_train22_live1002,concurrency,ppo,1002,27.0,-8.100049448922848
concurrency_ppo_train22_live1002,concurrency,ppo,1002,27.5,-12.653112790341542
concurrency_ppo_train22_live1002,concurrency,ppo,1002,28.0,-16.95935260234846
concurrency_ppo_train22_live1002,concurrency,ppo,1002,28.5,-21.406141433963235
concurrency_ppo_train22_live1002,concurrency,ppo,1002,29.0,-25.686802765445186
concurrency_ppo_train22_live1002,concurrency,ppo,1002,29.5,-30.1667680676482
concurrency_ppo_train22_live1002,concurrency,ppo,1002,30.0,-34.50905711883183
concurrency_ppo_train33_live1003,concurrency,ppo,1003,0.0,0.24625281841131516
concurrency_ppo_train33_live1003,concurrency,ppo,1003,0.5,2.4030862790736265
concurrency_ppo_train33_live1003,concurrency,ppo,1003,1.0,5.5436513128140605
concurrency_ppo_train33_live1003,concurrency,ppo,1003,1.5,10.660808482855408
concurrency_ppo_train33_live1003,concurrency,ppo,1003,2.0,17.566885536547034
concurrency_ppo_train33_live1003,concurrency,ppo,1003,2.5,25.21869336987442
concurrency_ppo_train33_live1003,concurrency,ppo,1003,3.0,33.68704780021598
concurrency_ppo_train33_live1003,concurrency,ppo,1003,3.5,43.82198362909327
concurrency_ppo_train33_live1003,concurrency,ppo,1003,4.0,55.723754184148866
concurrency_ppo_train33_live1003,concurrency,ppo,1003,4.5,68.63079327675528
concurrency_ppo_train33_live1003,concurrency,ppo,1003,5.0,83.21681759112184
concurrency_ppo_train33_live1003,concurrency,ppo,1003,5.5,93.43501218966115
concurrency_ppo_train33_live1003,concurrency,ppo,1003,6.0,99.36165544407777
concurrency_ppo_train33_live1003,concurrency,ppo,1003,6.5,101.99243929128976
concurrency_ppo_train33_live1003,concurrency,ppo,1003,7.0,104.52282117771745
concurrency_ppo_train33_live1003,concurrency,ppo,1003,7.5,107.06171286806666
concurrency_ppo_train33_live1003,concurrency,ppo,1003,8.0,110.02080278928311
concurrency_ppo_train33_live1003,concurrency,ppo,1003,8.5,112.58851800904411
concurrency_ppo_train33_live1003,concurrency,ppo,1003,9.0,115.0836940131188
concurrency_ppo_train33_live1003,concurrency,ppo,1003,9.5,117.60776217405623
concurrency_ppo_train33_live1003,concurrency,ppo,1003,10.0,120.19359504087608
concurrency_ppo_train33_live1003,concurrency,ppo,1003,10.5,122.72452594691158
concurrency_ppo_train33_live1003,concurrency,ppo,1003,11.0,125.71710982613465
concurrency_ppo_train33_live1003,concurrency,ppo,1003,11.5,128.3183152419741
concurrency_ppo_train33_live1003,concurrency,ppo,1003,12.0,130.76579516761748
concurrency_ppo_train33_live1003,concurrency,ppo,1003,12.5,133.2720201913001
concurrency_ppo_train33_live1003,concurrency,ppo,1003,13.0,136.05943970903903
concurrency_ppo_train33_live1003,concurrency,ppo,1003,13.5,138.82025585045596
concurrency_ppo_train33_live1003,concurrency,ppo,1003,14.0,141.5285727018707
concurrency_ppo_train33_live1003,concurrency,ppo,1003,14.5,144.33159704174346
concurrency_ppo_train33_live1003,concurrency,ppo,1003,15.0,146.8350769673868
concurrency_ppo_train33_live1003,concurrency,ppo,1003,15.5,149.37643924597134
concurrency_ppo_train33_live1003,concurrency,ppo,1003,16.0,152.17530464326018
concurrency_ppo_train33_live1003,concurrency,ppo,1003,16.5,154.9441070053809
concurrency_ppo_train33_live1003,concurrency,ppo,1003,17.0,157.4530771271027
concurrency_ppo_train33_live1003,concurrency,ppo,1003,17.5,160.00596881745193
concurrency_ppo_train33_live1003,concurrency,ppo,1003,18.0,162.5610565862325
concurrency_ppo_train33_live1003,concurrency,ppo,1003,18.5,165.26269476521173
concurrency_ppo_train33_live1003,concurrency,ppo,1003,19.0,168.0056196289336
concurrency_ppo_train33_live1003,concurrency,ppo,1003,19.5,170.58925641732202
concurrency_ppo_train33_live1003,concurrency,ppo,1003,20.0,173.15861869590654
concurrency_ppo_train33_live1003,concurrency,ppo,1003,20.5,176.2146418913996
concurrency_ppo_train33_live1003,concurrency,ppo,1003,21.0,178.9383967715883
concurrency_ppo_train33_live1003,concurrency,ppo,1003,21.5,181.51695512860425
concurrency_ppo_train33_live1003,concurrency,ppo,1003,22.0,184.06367034836506
concurrency_ppo_train33_live1003,concurrency,ppo,1003,22.5,186.61038556812608
concurrency_ppo_train33_live1003,concurrency,ppo,1003,23.0,189.10659098396548
concurrency_ppo_train33_live1003,concurrency,ppo,1003,23.5,191.6225611056873
concurrency_ppo_train33_live1003,concurrency,ppo,1003,24.0,194.41395335038848
concurrency_ppo_train33_live1003,concurrency,ppo,1003,24.5,196.9452960211299
concurrency_ppo_train33_live1003,concurrency,ppo,1003,25.0,199.68918249918477
concurrency_ppo_train33_live1003,concurrency,ppo,1003,25.5,202.4186820203378
concurrency_ppo_train33_live1003,concurrency,ppo,1003,26.0,205.19650594605088
concurrency_ppo_train33_live1003,concurrency,ppo,1003,26.5,208.23409617435055
concurrency_ppo_train33_live1003,concurrency,ppo,1003,27.0,210.9654117980241
concurrency_ppo_train33_live1003,concurrency,ppo,1003,27.5,213.4752054491576
concurrency_ppo_train33_live1003,concurrency,ppo,1003,28.0,216.05527361009504
concurrency_ppo_train33_live1003,concurrency,ppo,1003,28.5,218.79382608520626
concurrency_ppo_train33_live1003,concurrency,ppo,1003,29.0,221.3255805206536
concurrency_ppo_train33_live1003,concurrency,ppo,1003,29.5,223.82988397570864
concurrency_ppo_train33_live1003,concurrency,ppo,1003,30.0,226.35065801899904
concurrency_ppo_train44_live1004,concurrency,ppo,1004,0.0,0.2511645831171976
concurrency_ppo_train44_live1004,concurrency,ppo,1004,0.5,2.40461737557939
concurrency_ppo_train44_live1004,concurrency,ppo,1004,1.0,5.4667941006205645
concurrency_ppo_train44_live1004,concurrency,ppo,1004,1.5,9.497639300487112
concurrency_ppo_train44_live1004,concurrency,ppo,1004,2.0,13.893745121268694
concurrency_ppo_train44_live1004,concurrency,ppo,1004,2.5,19.577521693684265
concurrency_ppo_train44_live1004,concurrency,ppo,1004,3.0,26.075938572330205
concurrency_ppo_train44_live1004,concurrency,ppo,1004,3.5,34.17467036765183
concurrency_ppo_train44_live1004,concurrency,ppo,1004,4.0,44.47073657570782
concurrency_ppo_train44_live1004,concurrency,ppo,1004,4.5,55.8509267123749
concurrency_ppo_train44_live1004,concurrency,ppo,1004,5.0,68.56813119326324
concurrency_ppo_train44_live1004,concurrency,ppo,1004,5.5,83.14321803596111
concurrency_ppo_train44_live1004,concurrency,ppo,1004,6.0,99.06587415178247
concurrency_ppo_train44_live1004,concurrency,ppo,1004,6.5,113.0584360472213
concurrency_ppo_train44_live1004,concurrency,ppo,1004,7.0,125.86372795747744
concurrency_ppo_train44_live1004,concurrency,ppo,1004,7.5,132.5522145157182
concurrency_ppo_train44_live1004,concurrency,ppo,1004,8.0,134.26535754022782
concurrency_ppo_train44_live1004,concurrency,ppo,1004,8.5,135.68655296959227
concurrency_ppo_train44_live1004,concurrency,ppo,1004,9.0,136.84368367606868
concurrency_ppo_train44_live1004,concurrency,ppo,1004,9.5,137.9768437943097
concurrency_ppo_train44_live1004,concurrency,ppo,1004,10.0,139.31562325804333
concurrency_ppo_train44_live1004,concurrency,ppo,1004,10.5,140.95054864467764
concurrency_ppo_train44_live1004,concurrency,ppo,1004,11.0,142.0580617040951
concurrency_ppo_train44_live1004,concurrency,ppo,1004,11.5,143.21875123410084
concurrency_ppo_train44_live1004,concurrency,ppo,1004,12.0,144.31214664645958
concurrency_ppo_train44_live1004,concurrency,ppo,1004,12.5,145.75901597477417
concurrency_ppo_train44_live1004,concurrency,ppo,1004,13.0,146.8641760930153
concurrency_ppo_train44_live1004,concurrency,ppo,1004,13.5,148.0589832700798
concurrency_ppo_train44_live1004,concurrency,ppo,1004,14.0,149.41721498512965
concurrency_ppo_train44_live1004,concurrency,ppo,1004,14.5,150.7241295144314
concurrency_ppo_train44_live1004,concurrency,ppo,1004,15.0,152.11286477274683
concurrency_ppo_train44_live1004,concurrency,ppo,1004,15.5,153.30837783216438
concurrency_ppo_train44_live1004,concurrency,ppo,1004,16.0,154.51189089158194
concurrency_ppo_train44_live1004,concurrency,ppo,1004,16.5,155.59375689217597
concurrency_ppo_train44_live1004,concurrency,ppo,1004,17.0,156.71232877512287
concurrency_ppo_train44_live1004,concurrency,ppo,1004,17.5,157.85513595218754
concurrency_ppo_train44_live1004,concurrency,ppo,1004,18.0,158.98264901160502
concurrency_ppo_train44_live1004,concurrency,ppo,1004,18.5,160.13298560043424
concurrency_ppo_train44_live1004,concurrency,ppo,1004,19.0,161.50616204046278
concurrency_ppo_train44_live1004,concurrency,ppo,1004,19.5,162.91136965618398
concurrency_ppo_train44_live1004,concurrency,ppo,1004,20.0,164.26991104875637
concurrency_ppo_train44_live1004,concurrency,ppo,1004,20.5,165.71956100148205
concurrency_ppo_train44_live1004,concurrency,ppo,1004,21.0,167.39303067889057
concurrency_ppo_train44_live1004,concurrency,ppo,1004,21.5,168.5266613853669
concurrency_ppo_train44_live1004,concurrency,ppo,1004,22.0,169.72335091537272
concurrency_ppo_train44_live1004,concurrency,ppo,1004,22.5,170.894687504202
concurrency_ppo_train44_live1004,concurrency,ppo,1004,23.0,171.99722997538433
concurrency_ppo_train44_live1004,concurrency,ppo,1004,23.5,173.0405959759783
concurrency_ppo_train44_live1004,concurrency,ppo,1004,24.0,174.4249452472135
concurrency_ppo_train44_live1004,concurrency,ppo,1004,24.5,175.575370071337
concurrency_ppo_train44_live1004,concurrency,ppo,1004,25.0,176.63326620293867
concurrency_ppo_train44_live1004,concurrency,ppo,1004,25.5,177.75905867412092
concurrency_ppo_train44_live1004,concurrency,ppo,1004,26.0,179.1890908782259
concurrency_ppo_train44_live1004,concurrency,ppo,1004,26.5,180.35083923176109
concurrency_ppo_train44_live1004,concurrency,ppo,1004,27.0,181.43611699706094
concurrency_ppo_train44_live1004,concurrency,ppo,1004,27.5,182.85974293121217
concurrency_ppo_train44_live1004,concurrency,ppo,1004,28.0,184.21796427327882
concurrency_ppo_train44_live1004,concurrency,ppo,1004,28.5,185.35059497975516
concurrency_ppo_train44_live1004,concurrency,ppo,1004,29.0,186.48572568623155
concurrency_ppo_train44_live1004,concurrency,ppo,1004,29.5,187.9031799221197
concurrency_ppo_train44_live1004,concurrency,ppo,1004,30.0,189.5581038393612
concurrency_ppo_train55_live1005,concurrency,ppo,1005,0.0,0.2667822301760211
concurrency_ppo_train55_live1005,concurrency,ppo,1005,0.5,2.2533150238831166
concurrency_ppo_train55_live1005,concurrency,ppo,1005,1.0,4.884880517950251
concurrency_ppo_train55_live1005,concurrency,ppo,1005,1.5,8.624287970923167
concurrency_ppo_train55_live1005,concurrency,ppo,1005,2.0,12.653671264232225
concurrency_ppo_train55_live1005,concurrency,ppo,1005,2.5,18.856846694458145
concurrency_ppo_train55_live1005,concurrency,ppo,1005,3.0,26.435508382066594
concurrency_ppo_train55_live1005,concurrency,ppo,1005,3.5,35.825511094367755
concurrency_ppo_train55_live1005,concurrency,ppo,1005,4.0,46.7889570085004
concurrency_ppo_train55_live1005,concurrency,ppo,1005,4.5,59.27074325093572
concurrency_ppo_train55_live1005,concurrency,ppo,1005,5.0,72.83416171191504
concurrency_ppo_train55_live1005,concurrency,ppo,1005,5.5,87.39610600544958
concurrency_ppo_train55_live1005,concurrency,ppo,1005,6.0,103.37866158310108
concurrency_ppo_train55_live1005,concurrency,ppo,1005,6.5,118.84045754062632
concurrency_ppo_train55_live1005,concurrency,ppo,1005,7.0,133.21538077370735
concurrency_ppo_train55_live1005,concurrency,ppo,1005,7.5,143.91805726337964
concurrency_ppo_train55_live1005,concurrency,ppo,1005,8.0,151.55234109955865
concurrency_ppo_train55_live1005,concurrency,ppo,1005,8.5,160.27204713224805
concurrency_ppo_train55_live1005,concurrency,ppo,1005,9.0,168.9933425823383
concurrency_ppo_train55_live1005,concurrency,ppo,1005,9.5,171.51494991021005
concurrency_ppo_train55_live1005,concurrency,ppo,1005,10.0,178.49482868710828
concurrency_ppo_train55_live1005,concurrency,ppo,1005,10.5,186.0824816767219
concurrency_ppo_train55_live1005,concurrency,ppo,1005,11.0,194.43747229478515
concurrency_ppo_train55_live1005,concurrency,ppo,1005,11.5,201.62149720680193
concurrency_ppo_train55_live1005,concurrency,ppo,1005,12.0,205.30802479489745
concurrency_ppo_train55_live1005,concurrency,ppo,1005,12.5,206.35397070048833
concurrency_ppo_train55_live1005,concurrency,ppo,1005,13.0,207.25360551077395
concurrency_ppo_train55_live1005,concurrency,ppo,1005,13.5,208.23612311305158
concurrency_ppo_train55_live1005,concurrency,ppo,1005,14.0,209.06157419405662
concurrency_ppo_train55_live1005,concurrency,ppo,1005,14.5,209.6937198208781
concurrency_ppo_train55_live1005,concurrency,ppo,1005,15.0,210.5527752576728
concurrency_ppo_train55_live1005,concurrency,ppo,1005,15.5,211.38576937325524
concurrency_ppo_train55_live1005,concurrency,ppo,1005,16.0,212.08039252460404
concurrency_ppo_train55_live1005,concurrency,ppo,1005,16.5,212.9372543305957
concurrency_ppo_train55_live1005,concurrency,ppo,1005,17.0,213.89168635934456
concurrency_ppo_train55_live1005,concurrency,ppo,1005,17.5,214.51738100577396
concurrency_ppo_train55_live1005,concurrency,ppo,1005,18.0,215.20378153455633
concurrency_ppo_train55_live1005,concurrency,ppo,1005,18.5,215.8810413200459
concurrency_ppo_train55_live1005,concurrency,ppo,1005,19.0,216.90628963587807
concurrency_ppo_train55_live1005,concurrency,ppo,1005,19.5,218.07022053575366
concurrency_ppo_train55_live1005,concurrency,ppo,1005,20.0,219.27674382514422
concurrency_ppo_train55_live1005,concurrency,ppo,1005,20.5,220.09579127512106
concurrency_ppo_train55_live1005,concurrency,ppo,1005,21.0,220.7316035686093
concurrency_ppo_train55_live1005,concurrency,ppo,1005,21.5,221.3912589993525
concurrency_ppo_train55_live1005,concurrency,ppo,1005,22.0,222.24752972236288
concurrency_ppo_train55_live1005,concurrency,ppo,1005,22.5,223.34468597249665
concurrency_ppo_train55_live1005,concurrency,ppo,1005,23.0,223.86245905029872
concurrency_ppo_train55_live1005,concurrency,ppo,1005,23.5,224.7286863404108
concurrency_ppo_train55_live1005,concurrency,ppo,1005,24.0,225.40333196723245
concurrency_ppo_train55_live1005,concurrency,ppo,1005,24.5,226.1226066878984
concurrency_ppo_train55_live1005,concurrency,ppo,1005,25.0,227.0014024993248
concurrency_ppo_train55_live1005,concurrency,ppo,1005,25.5,227.88135692225464
concurrency_ppo_train55_live1005,concurrency,ppo,1005,26.0,228.80836686082318
concurrency_ppo_train55_live1005,concurrency,ppo,1005,26.5,229.79680287432214
concurrency_ppo_train55_live1005,concurrency,ppo,1005,27.0,230.46738967761445
concurrency_ppo_train55_live1005,concurrency,ppo,1005,27.5,231.19680983642613
concurrency_ppo_train55_live1005,concurrency,ppo,1005,28.0,232.4354198484307
concurrency_ppo_train55_live1005,concurrency,ppo,1005,28.5,233.08545763211507
concurrency_ppo_train55_live1005,concurrency,ppo,1005,29.0,233.92962127726605
concurrency_ppo_train55_live1005,concurrency,ppo,1005,29.5,234.5699115550185
concurrency_ppo_train55_live1005,concurrency,ppo,1005,30.0,235.20984149556574
concurrency_static_train11_live1001,concurrency,static,1001,0.0,0.2674644759138224
concurrency_static_train11_live1001,concurrency,static,1001,0.5,1.6417046546523228
concurrency_static_train11_live1001,concurrency,static,1001,1.0,3.2903971808326182
concurrency_static_train11_live1001,concurrency,static,1001,1.5,6.042601109838476
concurrency_static_train11_live1001,concurrency,static,1001,2.0,9.62441364891991
concurrency_static_train11_live1001,concurrency,static,1001,2.5,13.815287462511149
concurrency_static_train11_live1001,concurrency,static,1001,3.0,18.680156465934886
concurrency_static_train11_live1001,concurrency,static,1001,3.5,24.203059874877397
concurrency_static_train11_live1001,concurrency,static,1001,4.0,30.431123030815936
concurrency_static_train11_live1001,concurrency,static,1001,4.5,37.565349932990095
concurrency_static_train11_live1001,concurrency,static,1001,5.0,45.90350077164612
concurrency_static_train11_live1001,concurrency,static,1001,5.5,54.50147555968986
concurrency_static_train11_live1001,concurrency,static,1001,6.0,63.94607379988687
concurrency_static_train11_live1001,concurrency,static,1001,6.5,73.43426517733877
concurrency_static_train11_live1001,concurrency,static,1001,7.0,83.23703894796938
concurrency_static_train11_live1001,concurrency,static,1001,7.5,86.03462257407735
concurrency_static_train11_live1001,concurrency,static,1001,8.0,82.60831833780807
concurrency_static_train11_live1001,concurrency,static,1001,8.5,79.17688548609308
concurrency_static_train11_live1001,concurrency,static,1001,9.0,75.6742967893458
concurrency_static_train11_live1001,concurrency,static,1001,9.5,72.02153972982954
concurrency_static_train11_live1001,concurrency,static,1001,10.0,68.28083913400526
concurrency_static_train11_live1001,concurrency,static,1001,10.5,65.03791109789
concurrency_static_train11_live1001,concurrency,static,1001,11.0,61.466459287565115
concurrency_static_train11_live1001,concurrency,static,1001,11.5,57.7248959466428
concurrency_static_train11_live1001,concurrency,static,1001,12.0,54.40854781858931
concurrency_static_train11_live1001,concurrency,static,1001,12.5,50.66227859531406
concurrency_static_train11_live1001,concurrency,static,1001,13.0,47.19623705898973
concurrency_static_train11_live1001,concurrency,static,1001,13.5,43.17720417478212
concurrency_static_train11_live1001,concurrency,static,1001,14.0,39.07289243759876
concurrency_static_train11_live1001,concurrency,static,1001,14.5,35.042936939813664
concurrency_static_train11_live1001,concurrency,static,1001,15.0,31.390489789046278
concurrency_static_train11_live1001,concurrency,static,1001,15.5,27.315279389300464
concurrency_static_train11_live1001,concurrency,static,1001,16.0,23.307441538574242
concurrency_static_train11_live1001,concurrency,static,1001,16.5,19.255368393730386
concurrency_static_train11_live1001,concurrency,static,1001,17.0,15.152471719474763
concurrency_static_train11_live1001,concurrency,static,1001,17.5,11.117339751101492
concurrency_static_train11_live1001,concurrency,static,1001,18.0,7.160011704296845
concurrency_static_train11_live1001,concurrency,static,1001,18.5,3.3173278635048495
concurrency_static_train11_live1001,concurrency,static,1001,19.0,-0.7052550852605817
concurrency_static_train11_live1001,concurrency,static,1001,19.5,-4.479806023684088
concurrency_static_train11_live1001,concurrency,static,1001,20.0,-8.249408004780049
concurrency_static_train11_live1001,concurrency,static,1001,20.5,-12.147272682506305
concurrency_static_train11_live1001,concurrency,static,1001,21.0,-16.148130141075647
concurrency_static_train11_live1001,concurrency,static,1001,21.5,-19.697359930366545
concurrency_static_train11_live1001,concurrency,static,1001,22.0,-23.67131542815158
concurrency_static_train11_live1001,concurrency,static,1001,22.5,-27.67413367103465
concurrency_static_train11_live1001,concurrency,static,1001,23.0,-31.686991129603992
concurrency_static_train11_live1001,concurrency,static,1001,23.5,-35.54911566198928
concurrency_static_train11_live1001,concurrency,static,1001,24.0,-39.12182781563206
concurrency_static_train11_live1001,concurrency,static,1001,24.5,-42.79431592853096
concurrency_static_train11_live1001,concurrency,static,1001,25.0,-46.303842205793345
concurrency_static_train11_live1001,concurrency,static,1001,25.5,-50.36736633102938
concurrency_static_train11_live1001,concurrency,static,1001,26.0,-54.36422378959874
concurrency_static_train11_live1001,concurrency,static,1001,26.5,-58.35417928738379
concurrency_static_train11_live1001,concurrency,static,1001,27.0,-62.1662523274937
concurrency_static_train11_live1001,concurrency,static,1001,27.5,-66.27479606057285
concurrency_static_train11_live1001,concurrency,static,1001,28.0,-69.70804357400782
concurrency_static_train11_live1001,concurrency,static,1001,28.5,-73.50348890019231
concurrency_static_train11_live1001,concurrency,static,1001,29.0,-77.5003463587616
concurrency_static_train11_live1001,concurrency,static,1001,29.5,-81.65030185654663
concurrency_static_train11_live1001,concurrency,static,1001,30.0,-85.63680637393952
concurrency_static_train22_live1002,concurrency,static,1002,0.0,0.19019977003146946
concurrency_static_train22_live1002,concurrency,static,1002,0.5,1.5690360998648332
concurrency_static_train22_live1002,concurrency,static,1002,1.0,3.321761467973661
concurrency_static_train22_live1002,concurrency,static,1002,1.5,6.111149987447254
concurrency_static_train22_live1002,concurrency,static,1002,2.0,9.494237036332612
concurrency_static_train22_live1002,concurrency,static,1002,2.5,13.691382122351678
concurrency_static_train22_live1002,concurrency,static,1002,3.0,19.124214371323266
concurrency_static_train22_live1002,concurrency,static,1002,3.5,25.523471874957515
concurrency_static_train22_live1002,concurrency,static,1002,4.0,32.269209797084955
concurrency_static_train22_live1002,concurrency,static,1002,4.5,40.325703809916014
concurrency_static_train22_live1002,concurrency,static,1002,5.0,48.87578553184323
concurrency_static_train22_live1002,concurrency,static,1002,5.5,58.22216683592271
concurrency_static_train22_live1002,concurrency,static,1002,6.0,67.67009391815712
concurrency_static_train22_live1002,concurrency,static,1002,6.5,76.8376186289424
concurrency_static_train22_live1002,concurrency,static,1002,7.0,74.92852421167075
concurrency_static_train22_live1002,concurrency,static,1002,7.5,70.91017655702298
concurrency_static_train22_live1002,concurrency,static,1002,8.0,67.22399328590222
concurrency_static_train22_live1002,concurrency,static,1002,8.5,63.43158905177384
concurrency_static_train22_live1002,concurrency,static,1002,9.0,59.64529085708202
concurrency_static_train22_live1002,concurrency,static,1002,9.5,55.66333535929697
concurrency_static_train22_live1002,concurrency,static,1002,10.0,51.66318378308055
concurrency_static_train22_live1002,concurrency,static,1002,10.5,47.66303220686413
concurrency_static_train22_live1002,concurrency,static,1002,11.0,43.6175472973144
concurrency_static_train22_live1002,concurrency,static,1002,11.5,40.03706960237531
concurrency_static_train22_live1002,concurrency,static,1002,12.0,36.28228549045531
concurrency_static_train22_live1002,concurrency,static,1002,12.5,32.26880058090556
concurrency_static_train22_live1002,concurrency,static,1002,13.0,28.83178380768385
concurrency_static_train22_live1002,concurrency,static,1002,13.5,25.014748373232877
concurrency_static_train22_live1002,concurrency,static,1002,14.0,21.190636386616283
concurrency_static_train22_live1002,concurrency,static,1002,14.5,17.52317958006846
concurrency_static_train22_live1002,concurrency,static,1002,15.0,13.501537807773621
concurrency_static_train22_live1002,concurrency,static,1002,15.5,9.410876427635639
